sitename,source,listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,apartment_size,amenities,property_image,lease_period
apartments.com,https://www.apartments.com/kent-street-halifax-ns/6jyzlzt/,Kent Street,Kent Street,5261-09,"5231 Kent St , Halifax , NS B3H 1P6 – Halifax",-1,-1,https://images1.apartments.com/i2/JnmLYSG7UguMXiAO51siV00ojv2YFqSsPAw7EaURb58/115/killam-apartment-reit-logo.jpg,"C$1,295 - C$1,495",Apartment,Studio - 1 bd,1 ba,439 - 490 sq ft,"Cat Friendly, Coin-Operated Laundry, Balcony in some units, Close to Dalhousie and Saint Mary's Universities, Hardwood And Laminate Floors, Hot Water Included, Renovated Suites, Heat Included, Secure Entrance and Mail Drop Boxes, Spacious Rooms, Laundry Facilities",https://images1.apartments.com/i2/Q-RWDBFXJl96d-3FKObOlM9A6qpSXsIor-t4ETm6WRM/111/kent-street-halifax-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/spring-garden-halifax-ns/lvmcj1g/,Spring Garden,Spring Garden,-1,"5770 Spring Garden Rd , Halifax , NS – Halifax",-1,-1,https://images1.apartments.com/i2/CZpkA37fh4axG9QeyVss00nOnZGia1jHlS443gMFMGU/115/capreit-limited-partnership-logo.jpg,"C$2,100 - C$2,655",Apartment,1 - 2 bd,1 ba,"743 - 1,005 sq ft","Laundry Facilities, Property Manager on Site, Pet Play Area, Elevator, Storage Space, Fitness Center, Sauna, Pool",https://images1.apartments.com/i2/mEbCEQ613d07F_XegZnXWChs_y2t9cOwMdI5_7NGNEs/111/spring-garden-halifax-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/heather-house-halifax-ns/9zh7z34/,Heather House,Heather House,Bachelor 35-0414,"15-35 Leaman Dr , Halifax , NS B3A 2K8 – Halifax",-1,-1,https://images1.apartments.com/i2/vKjvGcvAByilUh4-uQZuJXm3BDPjn62jHiYN4PdoF3g/115/metcap-living-logo.jpg,"C$1,545 - C$1,830",Apartment,Studio - 1 bd,1 ba,431 - 840 sq ft,"Laundry Facilities, Property Manager on Site, Elevator, Pool",https://images1.apartments.com/i2/f0GFWeOBrzFMk2s-CMNdWJpbBWoY4qJHk2-M5UY92cE/111/heather-house-halifax-ns-primary-photo.png?p=1,-1
apartments.com,https://www.apartments.com/harbour-view-apartments-halifax-ns/4pep4ch/,Harbour View Apartments,Harbour View Apartments,-1,"2334 Brunswick St , Halifax , NS B3K 5K3 – Halifax",-1,-1,https://images1.apartments.com/i2/CZpkA37fh4axG9QeyVss00nOnZGia1jHlS443gMFMGU/115/capreit-limited-partnership-logo.jpg,"C$1,675 - C$3,070",Apartment,Studio - 3 bd,1 ba,"417 - 1,053 sq ft","Laundry Facilities, Property Manager on Site, Furnished Units Available, On-Site Retail, Online Services, Elevator, Fitness Center, Courtyard",https://images1.apartments.com/i2/SNslBr4Tekw5TqpFHSbgQLVaAj2f3kBoosb43yzcZ0g/111/harbour-view-apartments-halifax-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/81-primrose-st-halifax-ns/49dq2wk/,81 Primrose St,81 Primrose St,Bachelor 65-0212,"81 Primrose St , Halifax , NS B3A 2J7 – Halifax",-1,-1,https://images1.apartments.com/i2/vKjvGcvAByilUh4-uQZuJXm3BDPjn62jHiYN4PdoF3g/115/metcap-living-logo.jpg,"C$1,475 - C$1,815",Apartment,Studio - 1 bd,1 ba,534 - 800 sq ft,"Night Patrol, Laundry Facilities, Property Manager on Site, Courtyard",https://images1.apartments.com/i2/SN0XkErI8cekVMEStYHP5BuPYXagioFL3AVZO9Xd9yM/111/81-primrose-st-halifax-ns-primary-photo.png?p=1,-1
apartments.com,https://www.apartments.com/5206-tobin-street-halifax-ns/zlsw2xx/,5206 Tobin Street,5206 Tobin Street,206,"5206 Tobin St , Halifax , NS B3H 4P1 – Halifax",-1,-1,https://images1.apartments.com/i2/JnmLYSG7UguMXiAO51siV00ojv2YFqSsPAw7EaURb58/115/killam-apartment-reit-logo.jpg,"C$1,545",Apartment,Studio bd,1 ba,371 sq ft,"Upgraded Modern Bathroom, Heat Included, Large Floor Plan, Upgraded Modern Kitchen, In-Suite Laundry, Park View, Secure Entrance and Mail Drop Boxes, Close to the Brewery Market, Hot Water Included, Laundry Facilities, Elevator",https://images1.apartments.com/i2/TD9F7gJ43x11u_m-jwJlFdvyyCbCnSTUH4EwLyinMW8/111/5206-tobin-street-halifax-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/spring-garden-terrace-halifax-ns/837rrc0/,Spring Garden Terrace,Spring Garden Terrace,1003,"5885 Spring Garden Rd , Halifax , NS B3H 1Y3 – Halifax",-1,-1,https://images1.apartments.com/i2/JnmLYSG7UguMXiAO51siV00ojv2YFqSsPAw7EaURb58/115/killam-apartment-reit-logo.jpg,"C$1,895 - C$2,550",Apartment,1 - 2 bd,1 ba,605 - 968 sq ft,"Efficient Appliances, Hot Water Included, Heat Included, Wheelchair Accessible, Car Wash Bay, Close to Dalhousie University, Outdoor Heated Swimming Pool, Balcony in most units, Laundry Facilities, Doorman, Concierge, Health Club Discount, Car Wash Area, Public Transportation, Elevator, Pool",https://images1.apartments.com/i2/W1mwGwgpFyLSObHbNoJMKYKOVPmEDCzPReByJszUWGk/111/spring-garden-terrace-halifax-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/quinpool-tower-halifax-ns/bf90b6b/,Quinpool Tower,Quinpool Tower,1008,"2060 Quingate Pl , Halifax , NS B3L 4P7 – Halifax",-1,-1,https://images1.apartments.com/i2/JnmLYSG7UguMXiAO51siV00ojv2YFqSsPAw7EaURb58/115/killam-apartment-reit-logo.jpg,"C$2,395 - C$2,495",Apartment,2 bd,1 ba,792 sq ft,"Secure Entrance and Mail Drop Boxes, Close to Dalhousie University, Next Door to Grocery Store, Heat Included, Close to Major Bus Routes, Surface & Underground Parking Available for a Fee, Wheelchair Accessible, Bright and Spacious, Cat Friendly, Close to Hospitals, Clean and Well-Maintained, Hot Water Included, Laminate Wood Flooring, Special rate to CarShare Atlantic Membership, Laundry Facilities, Elevator, Storage Space, Fitness Center",https://images1.apartments.com/i2/bRJLd5UvP0ptbbeoe_QpxXkFKvpDEOB9Zg2xciEFOSM/111/quinpool-tower-halifax-ns-primary-photo.png?p=1,-1
apartments.com,https://www.apartments.com/linden-lea-pleasant-street-dartmouth-ns/y0t3kbt/,Linden Lea & Pleasant Street,Linden Lea & Pleasant Street,-1,"2 Linden Lea , Dartmouth , NS B2Y 2E2 – Dartmouth",-1,-1,https://images1.apartments.com/i2/JnmLYSG7UguMXiAO51siV00ojv2YFqSsPAw7EaURb58/115/killam-apartment-reit-logo.jpg,"C$1,795",Apartment,2 bd,1 ba,783 sq ft,"Surface Parking Included, Stainless Steel Appliances In Some Suites, Bright and Spacious, Close to Mic Mac Mall, Small Dog and Cat Friendly, Close to NSCC, Hot Water Included, Heat Included, Laundry Facilities, Elevator",https://images1.apartments.com/i2/UaXl5fxWDbMJUtGMpp7zrEiOYsH-bZBDGFGXdA2anI0/111/linden-lea-pleasant-street-dartmouth-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/brookline-apartments-bedford-ns/n7gs46p/,Brookline Apartments,Brookline Apartments,1202,"49 Brookline Dr , Bedford , NS B4B 2K2 – Bedford",-1,-1,https://images1.apartments.com/i2/x1vMq99BZinsqHd_t_b91NUsiVbBO8WaoAmVadTOkXI/115/realstar-group-logo.jpg,"C$3,275",Apartment,3 bd,2 ba,"2,210 sq ft","100% smoke-free living, Hard surface flooring, Storage lockers, Luxury wide plank vinyl flooring, Private Balcony/Patio, 2 + Den, 3-Bedroom and 3 + Den Suites, In-suite storage, In-suite Laundry, Air Conditioner, Energy Efficient Appliances, Open-concept design, Over-the-range microwave, 24 Hour Access, Car Wash Area, Clubhouse, Fitness Center",https://images1.apartments.com/i2/plMQmEfA8QcYQYowFa4FQ2L83nCmQ52JdxfkRU4YoEw/111/brookline-apartments-bedford-ns-primary-photo.jpg?p=1,-1
apartments.com,https://www.apartments.com/6-crystal-dr-dartmouth-ns/5wgyndq/,6 Crystal Dr,6 Crystal Dr,Bachelor 06-0103,"6 Crystal Dr , Dartmouth , NS B3A 4G5 – Dartmouth",-1,-1,https://images1.apartments.com/i2/vKjvGcvAByilUh4-uQZuJXm3BDPjn62jHiYN4PdoF3g/115/metcap-living-logo.jpg,"C$1,646 - C$1,980",Apartment,Studio - 2 bd,1 ba,494 - 897 sq ft,Laundry Facilities,https://images1.apartments.com/i2/uu9MkonViOq_ZL8CC3hss3HgR90Szx9NelHApe4rY9A/111/6-crystal-dr-dartmouth-ns-primary-photo.png?p=1,-1
findallrentals.ca,https://findallrentals.ca/listings/robie-street-halifax-23-107-73e760,Rent 4 bedroom apartment in Halifax,Rent 4 bedroom apartment in Halifax,-1,"Robie St, Halifax, Nova Scotia, B3H 3C1",-1,-1,-1,CAD2475,Apartment,4,1,-1,"Property type:: Apartment, Garage:: Yes, Price:: 2475 CAD, Washing machine:: Yes, Bathrooms:: 1, City:: Halifax, Bedrooms:: 4","https://img.rentola.com/KMehBE5bZx4BmDhTEktwznow5uc=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-05.jpg, https://img.rentola.com/Ye2i5Qt-mFzmQTxiP4EbCL3JRWs=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-01.jpg, https://img.rentola.com/yNiQt1Q7cExavpXJh4mpvdhe_4g=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-12.jpg, https://img.rentola.com/dr5nwDNyyovtVYsV_DQ6qFxNDvM=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-11.jpg, https://img.rentola.com/N6Je9orY4Y8VDFU8e05JzpjTX4A=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-04.jpg, https://img.rentola.com/osK_8uK3Avy9JYpBJ_Qrvn1ezpQ=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-06.jpg, https://img.rentola.com/2xuIB9J_JJs1wMEUbEFJc2Kb3rk=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-09.jpg, https://img.rentola.com/lclOiX3keREvzGmd2IugWKbBPac=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-07.jpg, https://img.rentola.com/tFYXjcM8F7qM3YEmHWI5-3IuJ2E=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-08.jpg, https://img.rentola.com/Y4YNbAaO3vqaMS02itgX7Pls8TU=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-02.jpg, https://img.rentola.com/iSSY23Dr24fzkMo0dsKOHfOLlNM=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-03.jpg, https://img.rentola.com/WiUs2C03I39vFtQ1Yf11NE3QF04=/150x150/filters:format(jpeg)/https%3A%2F%2Fhalifaxqualityhomes.com%2Fimages%2Frentalimages%2FRobie_Street_23-107%2F23-107-10.jpg",-1
findallrentals.ca,https://findallrentals.ca/listings/spring-garden-terrace-0e6c3f,2 bedroom apartment of 957 sq. ft in Halifax,2 bedroom apartment of 957 sq. ft in Halifax,-1,"5885 Spring Garden Road,  Halifax B3H 1Y3",-1,-1,-1,CAD2550,Apartment,2,1,957 sq. ft,"Property type:: Apartment, Bedrooms:: 2, Elevator:: Yes, Price per sqft:: 2 CAD, Garage:: Yes, Terrace:: Yes, Washing machine:: Yes, Bathrooms:: 1, Swimming pool:: Yes, Pets allowed:: Yes, City:: Halifax, Price:: 2550 CAD, Balcony:: Yes, Area:: 957 sqft","https://img.rentola.com/kB7aeUSBmsY0IxCgL_7SGBJLN3I=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7651.jpg%3Fitok%3Dswpryqqn, https://img.rentola.com/7IRmakQPP0gHXIZjte7T_nvxyS8=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7647.jpg%3Fitok%3DqKytbYt6, https://img.rentola.com/Be2Z1aDbYbjwHodB4AGPq7IFQts=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2FHero%2520Shots%2FNS%2Fspringgardenexteriorimage2.jpg%3Fitok%3D1B6ndXWN, https://img.rentola.com/-ALj5xFH9lpstjffBih_VxPYe2Y=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2FHero%2520Shots%2FNS%2F281106_SpringGardenTerr16.jpg%3Fitok%3DdmS8o-k5, https://img.rentola.com/ln4DZ95Tak2Flw9LLxapW_eKH7Y=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7649.jpg%3Fitok%3D6cUCzm2M, https://img.rentola.com/aOgu62H2N17DpK_hmnT_goV4qf0=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7655.jpg%3Fitok%3DaG-ajImz, https://img.rentola.com/uZwBthcQmm4ekhAxlN8Liai6L30=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2FSGTBedroom2.jpg%3Fitok%3DO3vOI67k, https://img.rentola.com/ziJ5LppNiuD2dnPgo6pw6oOm8MU=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7642.jpg%3Fitok%3DokY1bfNK, https://img.rentola.com/FxVVlVVWlOI7W_50Jolom9UDXfM=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2FSGTLobby2.jpg%3Fitok%3D5Zk0ye0K, https://img.rentola.com/AVueDpfgECeOSQO1QjSrsBEXC5U=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7656.jpg%3Fitok%3DJxJG_lR3, https://img.rentola.com/mOVB2YwW3fRFJZOwOofboV3TfW4=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2FHero%2520Shots%2FNS%2Fspringgardenexteriorimage1.jpg%3Fitok%3DgeQyiCOr, https://img.rentola.com/eIjmb2HOV38McKNe11R3JWcadpU=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2FLobby1staircase.jpg%3Fitok%3D3wB-23MI, https://img.rentola.com/e0LO7jBLFpjmdp-wbg6BE6vUV3M=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2Flobby3.jpg%3Fitok%3DAoE9-2De, https://img.rentola.com/0MmC8Ba6GYZtYUsx3GHW8h14hOw=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2Flobby2.jpg%3Fitok%3DcNy02_9z, https://img.rentola.com/a5E8-iMAPcZnr3YbiKWWFCP-t_w=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7643.jpg%3Fitok%3DEc9FBWki, https://img.rentola.com/PaU-CRyLm6VmhitpVGN1hbw93rE=/150x150/filters:format(jpeg)/http%3A%2F%2Fkillamreit.com%2Fsites%2Fdefault%2Ffiles%2Fstyles%2Fproperty_page_hero%2Fpublic%2Fproperty-images%2F_KMP7660.jpg%3Fitok%3DGOyBZ6ut",-1
findallrentals.ca,https://findallrentals.ca/listings/40-bedros-lane-halifax-ns-b3m-4x1-metcap-living-c7c312,1 bedroom apartment of 645 sq. ft in Halifax,1 bedroom apartment of 645 sq. ft in Halifax,-1,"40 Bedros Lane, Halifax, NS B3M 4X1",-1,-1,-1,CAD2239,Apartment,1,1,645 sq. ft,"Property type:: Apartment, Area:: 645 sqft, Elevator:: Yes, Bedrooms:: 1, Garage:: Yes, Terrace:: Yes, Washing machine:: Yes, Bathrooms:: 1, Pets allowed:: Yes, City:: Halifax, Price per sqft:: 3 CAD, Price:: 2239 CAD, Balcony:: Yes","https://img.rentola.com/FAL30EyfTsUR8d7GRzHiPc-zxDI=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2FBedros-Clubhouse-2.jpg, https://img.rentola.com/5vIt95T4nfN_28-ONu9eemn6zVo=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2F40-Bedros-7.jpg, https://img.rentola.com/iB6VIXtaavRJCL-gBVKFOyxhgvE=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2FBedros-Clubhouse-1.jpg, https://img.rentola.com/UUB94fxmbji-COaohpSifA4BKE8=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2FBedros-Clubhouse-6.jpg, https://img.rentola.com/f1bkGXFWSIb-LpRXHvfQPHxpSo4=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2F40-Beros-Main.jpg, https://img.rentola.com/aQ250Zc8z_asSht03AZITWwHvy0=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2FBedros-Gym-2.jpg, https://img.rentola.com/CHCo__582Nch6qYa9MBnilJ-_Ko=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2F40-Bedros-3.jpg, https://img.rentola.com/UpxhzP-bfGPb-25MDL6wE2AnujU=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2F40-Bedros-27.jpg, https://img.rentola.com/ImXk5itlDUZGnolGdSTnO3RFzFM=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2FBedros-Gym-1.jpg, https://img.rentola.com/bt9yTBr6tBcxphJZlbGLqy-_tn0=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2FBedros-Clubhouse-4.jpg, https://img.rentola.com/Wqb3UnaQGaVrwuQlm-OxHo_mCSo=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2018%2F07%2F40-Bedros-16.jpg, https://img.rentola.com/8H5yh_zkm5-oJc0f-MOPOthK8B0=/150x150/filters:format(jpeg)/https%3A%2F%2Fwww.metcap.com%2Fwp-content%2Fuploads%2F2019%2F10%2F1000-GC.jpg",-1
